342,5,77,29,90,124,1,126,132,74
1,296,15,15,36,8,10,17,1,30
28,7,633,64,31,31,0,6,23,177
18,13,53,803,33,12,6,9,20,33
52,14,56,59,489,43,12,121,70,84
180,14,56,11,72,529,0,52,49,37
0,4,2,30,15,1,317,4,0,1
184,7,34,3,199,120,0,370,35,48
28,6,49,22,41,12,4,21,704,42
52,11,189,15,29,14,0,30,33,627
