11,0,9,6,4,39,0,28,3,0
0,29,0,0,0,0,6,0,1,0
1,0,84,6,1,2,0,0,1,5
0,0,7,73,0,4,6,2,8,0
4,1,2,0,72,3,2,3,13,0
0,0,0,0,5,60,0,28,3,0
0,0,0,16,7,0,12,0,0,0
0,0,0,0,0,64,0,56,0,0
0,0,2,0,0,9,0,0,75,0
7,13,2,0,4,8,0,2,8,56
