45,8,21,7,13,3,0,0,3,0
0,28,0,0,0,0,1,0,1,6
0,0,92,3,0,0,0,0,1,4
0,0,3,79,0,2,6,1,9,0
3,12,2,2,43,1,1,4,30,2
0,0,0,0,30,61,0,1,4,0
0,0,0,10,1,0,24,0,0,0
4,0,0,0,0,22,0,92,2,0
0,0,3,0,0,2,0,0,81,0
6,3,2,0,0,1,0,2,12,74
