51,0,30,2,0,5,0,4,7,1
0,12,0,0,0,0,10,0,2,12
0,0,90,3,0,0,0,0,3,4
0,0,15,65,0,1,10,2,7,0
2,0,3,1,57,1,3,1,32,0
1,0,0,0,31,53,0,7,4,0
0,0,0,7,6,0,22,0,0,0
2,0,0,0,0,13,0,105,0,0
0,0,2,0,0,3,0,0,81,0
8,4,3,0,0,3,0,1,10,71
