41,0,6,5,24,13,0,11,0,0
0,20,0,3,0,0,10,0,0,3
0,0,87,7,4,1,0,0,0,1
1,0,7,68,1,6,10,2,5,0
4,0,2,0,87,2,3,1,1,0
2,0,0,0,31,51,0,9,3,0
0,0,0,2,2,0,31,0,0,0
2,0,0,0,5,15,0,98,0,0
1,0,5,0,3,10,0,0,67,0
8,4,10,0,11,1,0,3,8,55
