37,0,1,24,24,0,0,14,0,0
0,36,0,0,0,0,0,0,0,0
1,0,77,17,2,0,0,0,0,3
0,2,2,88,1,1,2,1,2,1
8,1,2,1,83,0,5,0,0,0
1,0,0,0,32,41,1,18,3,0
0,0,0,11,2,0,22,0,0,0
6,0,0,0,21,10,1,82,0,0
0,0,5,3,2,10,0,0,66,0
12,4,3,1,9,1,0,4,6,60
