420,6,76,32,89,140,0,63,71,103
7,237,16,10,47,0,10,4,14,84
65,1,735,75,11,16,4,2,51,40
23,11,122,687,14,11,74,3,47,8
75,34,32,39,614,6,36,88,39,37
192,13,28,1,41,536,14,128,43,4
3,1,1,31,2,1,327,8,0,0
150,3,8,4,138,124,23,534,9,7
34,3,98,39,27,80,1,7,595,45
67,21,154,13,16,4,0,3,42,680
