383,7,42,39,49,223,1,112,49,95
5,239,2,1,85,0,24,14,7,52
35,0,719,46,21,23,1,2,71,82
23,10,113,673,19,25,71,4,44,18
88,36,18,21,554,34,49,163,30,7
148,0,13,1,38,520,8,214,53,5
1,2,0,36,16,2,317,0,0,0
172,1,1,1,139,118,15,547,4,2
18,15,90,21,49,113,2,2,570,49
81,25,108,6,18,15,1,12,25,709
