257,5,37,18,66,270,2,202,49,94
13,205,4,8,62,1,37,24,17,58
69,0,667,68,28,35,1,9,41,82
21,10,114,657,37,39,74,1,36,11
90,19,9,30,605,16,42,137,26,26
112,2,16,2,8,645,8,192,10,5
12,0,0,32,5,1,313,11,0,0
101,0,0,0,124,183,23,569,0,0
54,29,84,29,21,98,4,7,567,36
99,27,108,4,44,6,0,16,36,660
