19,0,18,6,2,32,0,23,0,0
0,14,0,1,0,0,9,0,3,9
0,0,96,3,0,1,0,0,0,0
0,0,8,72,0,7,6,0,7,0
0,0,11,4,50,8,1,7,17,2
0,0,0,0,31,62,0,0,3,0
0,0,0,19,5,0,11,0,0,0
0,0,0,0,0,79,0,41,0,0
0,0,5,0,0,6,0,0,75,0
2,0,33,0,0,9,0,2,9,45
