25,0,19,0,7,18,0,30,0,1
0,34,0,2,0,0,0,0,0,0
0,0,63,5,6,1,0,1,0,24
1,3,10,80,2,0,0,0,0,4
1,1,5,1,60,9,0,13,1,9
26,0,2,0,11,54,0,0,0,3
0,0,0,0,7,0,27,1,0,0
11,0,24,0,58,0,0,17,6,4
2,0,20,2,0,0,0,0,62,0
3,0,8,0,9,2,0,2,4,72
