446,6,75,8,64,192,0,99,63,47
1,297,6,13,51,13,14,16,2,16
13,3,592,46,47,46,1,27,43,182
19,20,70,754,43,27,21,6,18,22
36,31,34,31,540,51,18,145,49,65
133,4,22,12,64,618,1,109,18,19
0,3,2,24,24,0,317,2,2,0
148,23,21,5,190,98,6,395,63,51
31,4,49,17,75,42,4,30,662,15
43,6,146,20,52,33,2,60,37,601
