301,0,24,29,101,281,0,126,13,125
13,160,2,5,102,0,78,7,13,49
94,1,570,106,29,32,0,4,50,114
40,2,81,669,18,34,115,3,20,18
48,21,16,25,610,28,58,102,74,18
166,1,12,3,35,559,10,190,11,13
4,1,0,60,17,10,279,3,0,0
76,1,1,0,165,205,27,521,4,0
80,43,87,45,25,78,11,31,435,94
94,17,79,23,17,7,0,13,45,705
