510,0,38,45,62,165,3,59,74,44
6,276,5,7,48,1,6,26,4,50
15,0,730,72,22,14,0,2,83,62
30,27,58,756,20,6,21,5,61,16
51,14,3,31,747,15,9,103,26,1
152,3,10,2,33,613,3,148,23,13
4,15,0,19,12,0,303,21,0,0
101,13,0,1,160,107,17,569,16,16
29,14,39,27,24,37,3,5,732,19
53,17,56,9,21,2,0,6,39,797
