36,0,7,6,0,7,0,44,0,0
0,36,0,0,0,0,0,0,0,0
2,0,77,3,0,0,0,1,0,17
4,5,8,70,0,5,5,2,0,1
6,5,5,0,69,1,0,14,0,0
6,0,0,0,5,41,1,43,0,0
0,0,0,0,0,0,34,1,0,0
0,0,0,0,0,21,0,99,0,0
0,0,10,0,0,12,0,1,43,20
7,3,0,0,8,1,0,5,2,74
